split,image_id,file_name,width,height,scene,weather,video_id,has_person,person_count
train,1910,data/video-WXTMrJkrK8BMoMkxk-frame-001819-wrbSf9NGqafxbAwEi.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1911,data/video-WXTMrJkrK8BMoMkxk-frame-001829-2PPXPeGdopTEezhtP.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,4
train,1912,data/video-WXTMrJkrK8BMoMkxk-frame-001839-9tPDFnHM3nZgJEvxs.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,4
train,1913,data/video-WXTMrJkrK8BMoMkxk-frame-001849-y8tMJNJfnXG3Ykh77.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,4
train,1914,data/video-WXTMrJkrK8BMoMkxk-frame-001859-pfZXoFvBwct8mjxtz.jpg,640,512,city_street,unknown,WXTMrJkrK8BMoMkxk,True,4
train,1915,data/video-WXTMrJkrK8BMoMkxk-frame-001869-vwzBBsjGj9p3F7j3G.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,4
train,1916,data/video-WXTMrJkrK8BMoMkxk-frame-001879-xqQdsAgDMzhqJvYWW.jpg,640,512,city_street,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1917,data/video-WXTMrJkrK8BMoMkxk-frame-001889-SwKNtH3n2p3ZFFLnj.jpg,640,512,other,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1918,data/video-WXTMrJkrK8BMoMkxk-frame-001899-modGF9keP3XyBj8GN.jpg,640,512,other,unknown,WXTMrJkrK8BMoMkxk,True,2
train,1919,data/video-WXTMrJkrK8BMoMkxk-frame-001909-dNAXHGrWQ4qezomxe.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1920,data/video-WXTMrJkrK8BMoMkxk-frame-001919-rkvgRQRDm42DHL8cW.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1921,data/video-WXTMrJkrK8BMoMkxk-frame-001929-yTp3ciET8kzn93Zp7.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1922,data/video-WXTMrJkrK8BMoMkxk-frame-001939-pRMiRF35NKBv2kejs.jpg,640,512,other,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1926,data/video-WXTMrJkrK8BMoMkxk-frame-001979-AmzZcstT4aRhh43WE.jpg,640,512,city_street,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1927,data/video-WXTMrJkrK8BMoMkxk-frame-001989-HhMDgoYqCLLHFxS4B.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1928,data/video-WXTMrJkrK8BMoMkxk-frame-001999-NPkAYpXRGXqEyopeh.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1929,data/video-WXTMrJkrK8BMoMkxk-frame-002009-d5hjn4dAf5CYjQynk.jpg,640,512,city_street,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1930,data/video-WXTMrJkrK8BMoMkxk-frame-002019-z3p9hxSNAA8WfQG5u.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1931,data/video-WXTMrJkrK8BMoMkxk-frame-002029-AcKbHicqtLo7nxJvN.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1932,data/video-WXTMrJkrK8BMoMkxk-frame-002039-YRbu8ZBXz5b64oENz.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1933,data/video-WXTMrJkrK8BMoMkxk-frame-002049-xNiitFofLnQ37k7bZ.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1934,data/video-WXTMrJkrK8BMoMkxk-frame-002059-vFYfsWMDN8iKpkJmh.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,2
train,1935,data/video-WXTMrJkrK8BMoMkxk-frame-002069-oWgbY7TMjGj9MWXxv.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1936,data/video-WXTMrJkrK8BMoMkxk-frame-002079-7ZhsAYqmvyZHWuqaP.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,4
train,1937,data/video-WXTMrJkrK8BMoMkxk-frame-002089-e2KHnoaPnD5aC25jc.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,3
train,1938,data/video-WXTMrJkrK8BMoMkxk-frame-002099-7eEuSCPKX9ZLmRxgp.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1939,data/video-WXTMrJkrK8BMoMkxk-frame-002109-xgvn4hsfg9bif5sB2.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,1940,data/video-WXTMrJkrK8BMoMkxk-frame-002119-Sk8JnSNWvcDs34j2Z.jpg,640,512,parking_lot,unknown,WXTMrJkrK8BMoMkxk,True,1
train,2078,data/video-ZicHYAPRYGdu82nAa-frame-000000-8giQaaikncGpe9Lan.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,False,0
train,2079,data/video-ZicHYAPRYGdu82nAa-frame-000300-tb66do7ictdoLKAQF.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,2
train,2080,data/video-ZicHYAPRYGdu82nAa-frame-000600-wBfRNRuNfy7esDtMW.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,False,0
train,2081,data/video-ZicHYAPRYGdu82nAa-frame-000900-BFivnKzpvGMQC6w8o.jpg,640,512,residential,unknown,ZicHYAPRYGdu82nAa,False,0
train,2104,data/video-ZicHYAPRYGdu82nAa-frame-001837-GHSA6SWZGjoyrBBuz.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,6
train,2106,data/video-ZicHYAPRYGdu82nAa-frame-001867-4Xxf8zLwfwEhpW56a.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2107,data/video-ZicHYAPRYGdu82nAa-frame-001882-FdGT8XK6RYFZPJ5qt.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2108,data/video-ZicHYAPRYGdu82nAa-frame-001897-g7HFaXZARhfSEfXFb.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,13
train,2109,data/video-ZicHYAPRYGdu82nAa-frame-001912-x9YviHBfWd9xyHhzD.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,14
train,2110,data/video-ZicHYAPRYGdu82nAa-frame-001927-im6tiZwtevvDxxYgj.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2111,data/video-ZicHYAPRYGdu82nAa-frame-001942-qNH6ZRBnJNqiHvEsP.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,7
train,2112,data/video-ZicHYAPRYGdu82nAa-frame-001957-FMJSZMgYEHzCanSnX.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2113,data/video-ZicHYAPRYGdu82nAa-frame-001972-FPiepAzHz4LDYqWss.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2115,data/video-ZicHYAPRYGdu82nAa-frame-002002-mWzzX6y3mCWtXNktw.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,6
train,2116,data/video-ZicHYAPRYGdu82nAa-frame-002017-yZhYMcTQjHkg64dGx.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,6
train,2117,data/video-ZicHYAPRYGdu82nAa-frame-002032-vudrjgSQH6sHHRjCs.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2118,data/video-ZicHYAPRYGdu82nAa-frame-002047-NdgDFtNT9adWfxE7D.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,3
train,2119,data/video-ZicHYAPRYGdu82nAa-frame-002062-CtdL6ydtG8GeCBZsf.jpg,640,512,residential,unknown,ZicHYAPRYGdu82nAa,True,5
train,2120,data/video-ZicHYAPRYGdu82nAa-frame-002169-6asJgdJLRxf2TaD2q.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,15
train,2125,data/video-ZicHYAPRYGdu82nAa-frame-002244-yWoTdKcaGCi3mqszD.jpg,640,512,residential,unknown,ZicHYAPRYGdu82nAa,True,14
train,2128,data/video-ZicHYAPRYGdu82nAa-frame-002289-yidqbCMx6x35o8nSn.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,12
train,2129,data/video-ZicHYAPRYGdu82nAa-frame-002304-BZMYmevb62PT4bYb6.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,7
train,2139,data/video-ZicHYAPRYGdu82nAa-frame-002454-rndTRGzquxzEinJER.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,17
train,2141,data/video-ZicHYAPRYGdu82nAa-frame-002484-iFbSHagzzKcwRQ5cM.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,15
train,2142,data/video-ZicHYAPRYGdu82nAa-frame-002499-G25JEB3AZrRqMRnNE.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,18
train,2143,data/video-ZicHYAPRYGdu82nAa-frame-002514-dwBfnyz2whBGt59Ch.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,15
train,2144,data/video-ZicHYAPRYGdu82nAa-frame-002529-pRYa4viEDWcK3EcWx.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,14
train,2145,data/video-ZicHYAPRYGdu82nAa-frame-002544-gPg27RJpoGuegkQba.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,14
train,2146,data/video-ZicHYAPRYGdu82nAa-frame-002559-nDrhGKM9iBokFoHay.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,13
train,2147,data/video-ZicHYAPRYGdu82nAa-frame-002574-B6XPDY2jiPZKofHx2.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,12
train,2148,data/video-ZicHYAPRYGdu82nAa-frame-002589-ihLjG8TiBq4SWJwXd.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,14
train,2149,data/video-ZicHYAPRYGdu82nAa-frame-002604-wwvhnNbQR9FHjQim7.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,15
train,2150,data/video-ZicHYAPRYGdu82nAa-frame-002619-WKRBTGv7pgEPneQEn.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,11
train,2151,data/video-ZicHYAPRYGdu82nAa-frame-002634-kXYCn47SCwuheTeER.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2152,data/video-ZicHYAPRYGdu82nAa-frame-002649-5c2QBP3ovfryTg9Q7.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2153,data/video-ZicHYAPRYGdu82nAa-frame-002664-ehMfib6xBAQGoYn93.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,10
train,2154,data/video-ZicHYAPRYGdu82nAa-frame-002679-SKHBoaHS9WaiCqNHG.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,8
train,2155,data/video-ZicHYAPRYGdu82nAa-frame-002694-e29RePwSWSKeatqEb.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,10
train,2158,data/video-ZicHYAPRYGdu82nAa-frame-002739-B2GZkjrLkquETup9D.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2162,data/video-ZicHYAPRYGdu82nAa-frame-002873-WQyybdpARoHxcY5eQ.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2163,data/video-ZicHYAPRYGdu82nAa-frame-002888-sB4CK9jCeWbjEYnmH.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,6
train,2164,data/video-ZicHYAPRYGdu82nAa-frame-002903-G2yyNvKyRHRL8agJx.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2165,data/video-ZicHYAPRYGdu82nAa-frame-002918-QtSNMBioC9ZfiWdGX.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2166,data/video-ZicHYAPRYGdu82nAa-frame-002933-cvHqmbaHjGjJg9qSi.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2167,data/video-ZicHYAPRYGdu82nAa-frame-002948-Q5bM2YDMH72hWvNRW.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2168,data/video-ZicHYAPRYGdu82nAa-frame-002963-CA6SF44C4iNWAKecd.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2169,data/video-ZicHYAPRYGdu82nAa-frame-002978-3oX9SpX7XZCrTteTn.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,5
train,2170,data/video-ZicHYAPRYGdu82nAa-frame-002993-kHZyZdZEwRCXLcgyZ.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2171,data/video-ZicHYAPRYGdu82nAa-frame-003008-M9tCojipsBMHZoMcj.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2172,data/video-ZicHYAPRYGdu82nAa-frame-003023-wCP6b34eA26Pk36q7.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,False,0
train,2173,data/video-ZicHYAPRYGdu82nAa-frame-003038-kAeHof6ZY6NLhwvym.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2174,data/video-ZicHYAPRYGdu82nAa-frame-003053-oZF3W9tdmahiajkdG.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2175,data/video-ZicHYAPRYGdu82nAa-frame-003261-wGx5M7vMbdS3yXrxK.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2197,data/video-ZicHYAPRYGdu82nAa-frame-003591-862DbsSDx3DkQPH7z.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,6
train,2198,data/video-ZicHYAPRYGdu82nAa-frame-003606-5fGTmcYhqNC77soFv.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,4
train,2199,data/video-ZicHYAPRYGdu82nAa-frame-003621-EhtQW8hZyhWnZMrR3.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,3
train,2200,data/video-ZicHYAPRYGdu82nAa-frame-003701-foZcEyiJ8nC3u3k4h.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,11
train,2201,data/video-ZicHYAPRYGdu82nAa-frame-003716-xyv9BeZ79rW9PgKcq.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,12
train,2202,data/video-ZicHYAPRYGdu82nAa-frame-003731-GTFPMfP32LShjxGXu.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2203,data/video-ZicHYAPRYGdu82nAa-frame-003746-rEkKWmkpNE36LyojP.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2204,data/video-ZicHYAPRYGdu82nAa-frame-003761-zHsjrrGNtdTgiTe4D.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,7
train,2205,data/video-ZicHYAPRYGdu82nAa-frame-003776-d9dSEseRsCJn2YJpe.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,7
train,2206,data/video-ZicHYAPRYGdu82nAa-frame-003791-cp4mhGnEWNx6JtHDS.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2207,data/video-ZicHYAPRYGdu82nAa-frame-003806-FZ29xuzrd9Xn7ZMEb.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,9
train,2208,data/video-ZicHYAPRYGdu82nAa-frame-003821-D6CHRAp8ALtJJjfv3.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,11
train,2209,data/video-ZicHYAPRYGdu82nAa-frame-003836-Bpz4qYjQsiuKEMuK2.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,14
train,2210,data/video-ZicHYAPRYGdu82nAa-frame-003851-T9Td3rgJhQxRSPX9R.jpg,640,512,city_street,unknown,ZicHYAPRYGdu82nAa,True,6
train,2597,data/video-dpPsuZToLaq9myAK8-frame-004989-R9k8XPG4z5iN7g3cb.jpg,640,512,parking_lot,unknown,dpPsuZToLaq9myAK8,True,6
train,2598,data/video-dpPsuZToLaq9myAK8-frame-005004-YK7ohA2gMWE5CnthB.jpg,640,512,parking_lot,unknown,dpPsuZToLaq9myAK8,True,8
train,2599,data/video-dpPsuZToLaq9myAK8-frame-005019-jMfBxaokSfrucQb5P.jpg,640,512,parking_lot,unknown,dpPsuZToLaq9myAK8,True,8
train,2600,data/video-dpPsuZToLaq9myAK8-frame-005034-Qsj9XKSfZtFXTCuWo.jpg,640,512,parking_lot,unknown,dpPsuZToLaq9myAK8,True,8
train,2601,data/video-dpPsuZToLaq9myAK8-frame-005049-CYR7fP9CZfn9kdrAX.jpg,640,512,parking_lot,unknown,dpPsuZToLaq9myAK8,True,7
train,2602,data/video-dpPsuZToLaq9myAK8-frame-005064-TkJRWbxsKPepka5oH.jpg,640,512,parking_lot,unknown,dpPsuZToLaq9myAK8,True,6
train,2603,data/video-dpPsuZToLaq9myAK8-frame-005079-sCAkZ9mGgX3BGRXZf.jpg,640,512,parking_lot,unknown,dpPsuZToLaq9myAK8,True,6
train,2641,data/video-dpPsuZToLaq9myAK8-frame-006781-AbkEoqJi2CM4noAsr.jpg,640,512,residential,unknown,dpPsuZToLaq9myAK8,True,1
train,2856,data/video-iS9cAu6Ms3CXQtY92-frame-000018-NnsBArqGGAXG9vPPv.jpg,640,512,other,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2860,data/video-iS9cAu6Ms3CXQtY92-frame-000070-jh8mj4guH7yYYsJSM.jpg,640,512,residential,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2861,data/video-iS9cAu6Ms3CXQtY92-frame-000370-R2C94fRDGQFZKPNzD.jpg,640,512,residential,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2862,data/video-iS9cAu6Ms3CXQtY92-frame-000670-ayG34jWHJqXaDLwmb.jpg,640,512,residential,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2863,data/video-iS9cAu6Ms3CXQtY92-frame-000970-N2yefuxhctGjiH2g3.jpg,640,512,residential,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2864,data/video-iS9cAu6Ms3CXQtY92-frame-001270-G94NgqCJqJHZbqwdn.jpg,640,512,highway,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2865,data/video-iS9cAu6Ms3CXQtY92-frame-001570-ReYASoeCb4bpZScyt.jpg,640,512,highway,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2866,data/video-iS9cAu6Ms3CXQtY92-frame-001870-dAve2hd5kCJa6Y6FK.jpg,640,512,highway,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2867,data/video-iS9cAu6Ms3CXQtY92-frame-002170-ujQv2jdMbnwbTrXN3.jpg,640,512,highway,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2871,data/video-iS9cAu6Ms3CXQtY92-frame-002494-3XWKtNHFGEZxGgQs2.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,True,1
train,2872,data/video-iS9cAu6Ms3CXQtY92-frame-002509-2XrN7yaPdJFrPe4GG.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,True,1
train,2874,data/video-iS9cAu6Ms3CXQtY92-frame-002539-S9kY65x3XvWBiGuAM.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,True,1
train,2875,data/video-iS9cAu6Ms3CXQtY92-frame-002554-tTwNiwTD7rEnKy6nD.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,True,1
train,2876,data/video-iS9cAu6Ms3CXQtY92-frame-002569-K2RaoMDEnAqtWYH76.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,True,1
train,2877,data/video-iS9cAu6Ms3CXQtY92-frame-002649-CMPQa2PKPjoS5XCbk.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2878,data/video-iS9cAu6Ms3CXQtY92-frame-002725-PCeNnof5e5wB8SEGE.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,True,3
train,2879,data/video-iS9cAu6Ms3CXQtY92-frame-002740-kpSKz3sdQsvShNLac.jpg,640,512,city_street,unknown,iS9cAu6Ms3CXQtY92,True,3
train,2892,data/video-iS9cAu6Ms3CXQtY92-frame-002935-tvFgyHgpBNoNp5fmQ.jpg,640,512,highway,unknown,iS9cAu6Ms3CXQtY92,True,1
train,2893,data/video-iS9cAu6Ms3CXQtY92-frame-002938-A6ZCyr8zdd2iawpXi.jpg,640,512,highway,unknown,iS9cAu6Ms3CXQtY92,False,0
train,2894,data/video-iS9cAu6Ms3CXQtY92-frame-003238-CtAFkczQT2M9aSd2K.jpg,640,512,highway,unknown,iS9cAu6Ms3CXQtY92,False,0
train,3485,data/video-muKWZNM2FxQoStMQh-frame-000034-NXYfybYJgt7RNMpkh.jpg,640,512,city_street,unknown,muKWZNM2FxQoStMQh,True,2
train,3487,data/video-muKWZNM2FxQoStMQh-frame-000064-tyLgpheG27PnDMXnn.jpg,640,512,city_street,unknown,muKWZNM2FxQoStMQh,True,1
train,3491,data/video-muKWZNM2FxQoStMQh-frame-000115-vQpziStBrziEgzk9G.jpg,640,512,residential,unknown,muKWZNM2FxQoStMQh,False,0
train,3492,data/video-muKWZNM2FxQoStMQh-frame-000415-rKXWgSLXwygDjDTtM.jpg,640,512,residential,unknown,muKWZNM2FxQoStMQh,True,1
train,3500,data/video-muKWZNM2FxQoStMQh-frame-002006-meCSqtd8FbzNTGfjG.jpg,640,512,city_street,unknown,muKWZNM2FxQoStMQh,True,5
train,3501,data/video-muKWZNM2FxQoStMQh-frame-002021-7PAZ9QmfDDanxnw8j.jpg,640,512,city_street,unknown,muKWZNM2FxQoStMQh,True,4
train,3502,data/video-muKWZNM2FxQoStMQh-frame-002036-6izZWSSrP2pxF5Ai3.jpg,640,512,city_street,unknown,muKWZNM2FxQoStMQh,True,4
train,3503,data/video-muKWZNM2FxQoStMQh-frame-002051-uLaeETNGbCiWzWyTq.jpg,640,512,residential,unknown,muKWZNM2FxQoStMQh,True,2
train,3504,data/video-muKWZNM2FxQoStMQh-frame-002249-mi6ap6ZAMHtW9pqcJ.jpg,640,512,residential,unknown,muKWZNM2FxQoStMQh,False,0
train,3505,data/video-muKWZNM2FxQoStMQh-frame-002264-Zf4v9yvHQaL67ff2Z.jpg,640,512,residential,unknown,muKWZNM2FxQoStMQh,False,0
train,3506,data/video-muKWZNM2FxQoStMQh-frame-002279-2Ga7xYTRK7eBCwwD2.jpg,640,512,residential,unknown,muKWZNM2FxQoStMQh,False,0
train,3510,data/video-muKWZNM2FxQoStMQh-frame-002339-KyPNgYFkNPnDNXxTK.jpg,640,512,city_street,unknown,muKWZNM2FxQoStMQh,True,1
train,4064,data/video-r68Yr9RPWEp5fW2ZF-frame-000163-EFW7TmAK5PM827QSL.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,2
train,4065,data/video-r68Yr9RPWEp5fW2ZF-frame-000173-3mPTwiEsMmp9hmx68.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,4
train,4066,data/video-r68Yr9RPWEp5fW2ZF-frame-000183-buzr3ubaPKoNPM4bF.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,5
train,4067,data/video-r68Yr9RPWEp5fW2ZF-frame-000193-sWxkgAYxtmyPtJigW.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,4
train,4068,data/video-r68Yr9RPWEp5fW2ZF-frame-000203-JeaaZYN3fjowk6Fh3.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,4
train,4069,data/video-r68Yr9RPWEp5fW2ZF-frame-000213-Nx5FCkyh2Y4r7B9C2.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,3
train,4070,data/video-r68Yr9RPWEp5fW2ZF-frame-000223-gSfLnuk7F2SituMYQ.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,2
train,4077,data/video-r68Yr9RPWEp5fW2ZF-frame-000293-bYfKQXaHECvTW4t3J.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,3
train,4079,data/video-r68Yr9RPWEp5fW2ZF-frame-000313-Cxhuuc8xaMsd5BZHL.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,4
train,4081,data/video-r68Yr9RPWEp5fW2ZF-frame-000333-X6K5iopqbmjKEsSqN.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,5
train,4082,data/video-r68Yr9RPWEp5fW2ZF-frame-000343-HPmxExALSDLwLudqu.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,3
train,4083,data/video-r68Yr9RPWEp5fW2ZF-frame-000353-6zdRfMiFJqfBbPXLr.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,2
train,4084,data/video-r68Yr9RPWEp5fW2ZF-frame-000363-2E3ivKz3TJkdZ8LWF.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,3
train,4085,data/video-r68Yr9RPWEp5fW2ZF-frame-000373-GqgfaSxZYNcwdQB9M.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,3
train,4087,data/video-r68Yr9RPWEp5fW2ZF-frame-000393-s8CgMjE9tNRsXsTck.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,3
train,4088,data/video-r68Yr9RPWEp5fW2ZF-frame-000403-56eFTMsNTi8yxZggp.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,False,0
train,4089,data/video-r68Yr9RPWEp5fW2ZF-frame-000413-HoXB5Cd6awCyDjtcn.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,False,0
train,4090,data/video-r68Yr9RPWEp5fW2ZF-frame-000423-HSCPTXkv8KYrSE6Ag.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,False,0
train,4091,data/video-r68Yr9RPWEp5fW2ZF-frame-000433-yWkAE9PcuACgzyEZm.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,False,0
train,4098,data/video-r68Yr9RPWEp5fW2ZF-frame-001546-3XjFh5cmSjMW79XbC.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,16
train,4099,data/video-r68Yr9RPWEp5fW2ZF-frame-001556-JmnqRdZhgpZSMbWFb.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,15
train,4101,data/video-r68Yr9RPWEp5fW2ZF-frame-001576-GeDeHqdngaYnfxQai.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,16
train,4102,data/video-r68Yr9RPWEp5fW2ZF-frame-001586-efnEvdWiZrGTFbrtR.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,16
train,4103,data/video-r68Yr9RPWEp5fW2ZF-frame-001596-deBAwGH5sgEFduu2i.jpg,640,512,city_street,unknown,r68Yr9RPWEp5fW2ZF,True,10
